chunk_id,arm,config_hash,dataset_config_key,dataset_downloader_key,dataset_size_tier,featurizer,featurizer_args_json,featurizer_args_repr,model,model_args_json,model_args_repr,cross_validation,compute_class,queue,est_fitpred_s_per_fold,fitpred_cost_source
corr_a8b7263f829c3c57,corrective,0564596fe66e4034,acute_neurotox_moe_cleaned,Neurotox MOE,M,OneHotEncoder,"{""encode_components"":[""base""]}",{'encode_components': ['base']},CNN,"{""depth"":1,""hidden_dim"":64,""kernel_size"":7,""pooling_operation"":""avg""}","{'depth': 1, 'hidden_dim': 64, 'kernel_size': 7, 'pooling_operation': 'avg'}",nucleobase,gpu,gpu,14.954,measured
corr_a8b7263f829c3c57,corrective,3080d0f07201ce7f,acute_neurotox_moe_cleaned,Neurotox MOE,M,OneHotEncoder,"{""encode_components"":[""base""]}",{'encode_components': ['base']},CNN,"{""depth"":1,""hidden_dim"":64,""kernel_size"":7,""pooling_operation"":""max""}","{'depth': 1, 'hidden_dim': 64, 'kernel_size': 7, 'pooling_operation': 'max'}",nucleobase,gpu,gpu,14.954,measured
corr_a8b7263f829c3c57,corrective,b8aa034f41ad87c2,acute_neurotox_moe_cleaned,Neurotox MOE,M,OneHotEncoder,"{""encode_components"":[""base""]}",{'encode_components': ['base']},CNN,"{""depth"":1,""hidden_dim"":32,""kernel_size"":5,""pooling_operation"":""max""}","{'depth': 1, 'hidden_dim': 32, 'kernel_size': 5, 'pooling_operation': 'max'}",nucleobase,gpu,gpu,14.954,measured
corr_a8b7263f829c3c57,corrective,62a98a1daf9d9fd8,acute_neurotox_moe_cleaned,Neurotox MOE,M,OneHotEncoder,"{""encode_components"":[""base""]}",{'encode_components': ['base']},CNN,"{""depth"":1,""hidden_dim"":32,""kernel_size"":5,""pooling_operation"":""avg""}","{'depth': 1, 'hidden_dim': 32, 'kernel_size': 5, 'pooling_operation': 'avg'}",nucleobase,gpu,gpu,14.954,measured
corr_a8b7263f829c3c57,corrective,41f7f4815ebd3640,acute_neurotox_moe_cleaned,Neurotox MOE,M,OneHotEncoder,"{""encode_components"":[""base""]}",{'encode_components': ['base']},CNN,"{""depth"":1,""hidden_dim"":32,""kernel_size"":7,""pooling_operation"":""max""}","{'depth': 1, 'hidden_dim': 32, 'kernel_size': 7, 'pooling_operation': 'max'}",nucleobase,gpu,gpu,14.954,measured
corr_a8b7263f829c3c57,corrective,d7ab4b6d851ff03a,acute_neurotox_moe_cleaned,Neurotox MOE,M,OneHotEncoder,"{""encode_components"":[""base""]}",{'encode_components': ['base']},CNN,"{""depth"":1,""hidden_dim"":32,""kernel_size"":7,""pooling_operation"":""avg""}","{'depth': 1, 'hidden_dim': 32, 'kernel_size': 7, 'pooling_operation': 'avg'}",nucleobase,gpu,gpu,14.954,measured
corr_a8b7263f829c3c57,corrective,9f3e0a7b3a3e6fc1,acute_neurotox_moe_cleaned,Neurotox MOE,M,OneHotEncoder,"{""encode_components"":[""base""]}",{'encode_components': ['base']},CNN,"{""depth"":1,""hidden_dim"":32,""kernel_size"":3,""pooling_operation"":""avg""}","{'depth': 1, 'hidden_dim': 32, 'kernel_size': 3, 'pooling_operation': 'avg'}",nucleobase,gpu,gpu,14.954,measured
corr_a8b7263f829c3c57,corrective,c1f9bb5041886aae,acute_neurotox_moe_cleaned,Neurotox MOE,M,OneHotEncoder,"{""encode_components"":[""base""]}",{'encode_components': ['base']},CNN,"{""depth"":1,""hidden_dim"":64,""kernel_size"":3,""pooling_operation"":""max""}","{'depth': 1, 'hidden_dim': 64, 'kernel_size': 3, 'pooling_operation': 'max'}",nucleobase,gpu,gpu,14.954,measured
corr_a8b7263f829c3c57,corrective,64caec821a7776d5,acute_neurotox_moe_cleaned,Neurotox MOE,M,OneHotEncoder,"{""encode_components"":[""base""]}",{'encode_components': ['base']},CNN,"{""depth"":1,""hidden_dim"":64,""kernel_size"":3,""pooling_operation"":""avg""}","{'depth': 1, 'hidden_dim': 64, 'kernel_size': 3, 'pooling_operation': 'avg'}",nucleobase,gpu,gpu,14.954,measured
corr_a8b7263f829c3c57,corrective,1f8a904de0102ca9,acute_neurotox_moe_cleaned,Neurotox MOE,M,OneHotEncoder,"{""encode_components"":[""base""]}",{'encode_components': ['base']},CNN,"{""depth"":1,""hidden_dim"":64,""kernel_size"":5,""pooling_operation"":""max""}","{'depth': 1, 'hidden_dim': 64, 'kernel_size': 5, 'pooling_operation': 'max'}",nucleobase,gpu,gpu,14.954,measured
corr_a8b7263f829c3c57,corrective,8832793b51cf508a,acute_neurotox_moe_cleaned,Neurotox MOE,M,OneHotEncoder,"{""encode_components"":[""base""]}",{'encode_components': ['base']},CNN,"{""depth"":1,""hidden_dim"":64,""kernel_size"":5,""pooling_operation"":""avg""}","{'depth': 1, 'hidden_dim': 64, 'kernel_size': 5, 'pooling_operation': 'avg'}",nucleobase,gpu,gpu,14.954,measured
corr_a8b7263f829c3c57,corrective,00f7120ff6ed18e4,acute_neurotox_moe_cleaned,Neurotox MOE,M,OneHotEncoder,"{""encode_components"":[""base""]}",{'encode_components': ['base']},Transformer,"{""d_model"":64,""dim_feedforward"":128,""dropout"":0,""nhead"":4,""num_layers"":2}","{'d_model': 64, 'dim_feedforward': 128, 'dropout': 0, 'nhead': 4, 'num_layers': 2}",nucleobase,gpu,gpu,9.343,measured
corr_a8b7263f829c3c57,corrective,8cd652edae7d2411,acute_neurotox_moe_cleaned,Neurotox MOE,M,OneHotEncoder,"{""encode_components"":[""base""]}",{'encode_components': ['base']},Transformer,"{""d_model"":64,""dim_feedforward"":128,""dropout"":0.25,""nhead"":4,""num_layers"":2}","{'d_model': 64, 'dim_feedforward': 128, 'dropout': 0.25, 'nhead': 4, 'num_layers': 2}",nucleobase,gpu,gpu,9.343,measured
corr_a8b7263f829c3c57,corrective,ebc04c9416d8d7f1,acute_neurotox_moe_cleaned,Neurotox MOE,M,OneHotEncoder,"{""encode_components"":[""base""]}",{'encode_components': ['base']},Transformer,"{""d_model"":128,""dim_feedforward"":64,""dropout"":0,""nhead"":2,""num_layers"":1}","{'d_model': 128, 'dim_feedforward': 64, 'dropout': 0, 'nhead': 2, 'num_layers': 1}",nucleobase,gpu,gpu,9.343,measured
corr_a8b7263f829c3c57,corrective,e2aba133d67e3da0,acute_neurotox_moe_cleaned,Neurotox MOE,M,OneHotEncoder,"{""encode_components"":[""base""]}",{'encode_components': ['base']},Transformer,"{""d_model"":128,""dim_feedforward"":64,""dropout"":0,""nhead"":2,""num_layers"":2}","{'d_model': 128, 'dim_feedforward': 64, 'dropout': 0, 'nhead': 2, 'num_layers': 2}",nucleobase,gpu,gpu,9.343,measured
corr_a8b7263f829c3c57,corrective,b2c8c849f7d3e799,acute_neurotox_moe_cleaned,Neurotox MOE,M,OneHotEncoder,"{""encode_components"":[""base""]}",{'encode_components': ['base']},Transformer,"{""d_model"":128,""dim_feedforward"":64,""dropout"":0.25,""nhead"":2,""num_layers"":2}","{'d_model': 128, 'dim_feedforward': 64, 'dropout': 0.25, 'nhead': 2, 'num_layers': 2}",nucleobase,gpu,gpu,9.343,measured
corr_a8b7263f829c3c57,corrective,07658d323897e0fb,acute_neurotox_moe_cleaned,Neurotox MOE,M,OneHotEncoder,"{""encode_components"":[""base""]}",{'encode_components': ['base']},Transformer,"{""d_model"":128,""dim_feedforward"":128,""dropout"":0,""nhead"":2,""num_layers"":1}","{'d_model': 128, 'dim_feedforward': 128, 'dropout': 0, 'nhead': 2, 'num_layers': 1}",nucleobase,gpu,gpu,9.343,measured
corr_a8b7263f829c3c57,corrective,520a469e430bdda7,acute_neurotox_moe_cleaned,Neurotox MOE,M,OneHotEncoder,"{""encode_components"":[""base""]}",{'encode_components': ['base']},Transformer,"{""d_model"":128,""dim_feedforward"":128,""dropout"":0.25,""nhead"":2,""num_layers"":1}","{'d_model': 128, 'dim_feedforward': 128, 'dropout': 0.25, 'nhead': 2, 'num_layers': 1}",nucleobase,gpu,gpu,9.343,measured
corr_a8b7263f829c3c57,corrective,d9e95e06ec1980b8,acute_neurotox_moe_cleaned,Neurotox MOE,M,OneHotEncoder,"{""encode_components"":[""base""]}",{'encode_components': ['base']},Transformer,"{""d_model"":128,""dim_feedforward"":128,""dropout"":0,""nhead"":2,""num_layers"":2}","{'d_model': 128, 'dim_feedforward': 128, 'dropout': 0, 'nhead': 2, 'num_layers': 2}",nucleobase,gpu,gpu,9.343,measured
corr_a8b7263f829c3c57,corrective,6c2d1b2badc7e44f,acute_neurotox_moe_cleaned,Neurotox MOE,M,OneHotEncoder,"{""encode_components"":[""base""]}",{'encode_components': ['base']},Transformer,"{""d_model"":128,""dim_feedforward"":64,""dropout"":0.25,""nhead"":2,""num_layers"":1}","{'d_model': 128, 'dim_feedforward': 64, 'dropout': 0.25, 'nhead': 2, 'num_layers': 1}",nucleobase,gpu,gpu,9.343,measured
corr_a8b7263f829c3c57,corrective,1156a9dd9ffbc781,acute_neurotox_moe_cleaned,Neurotox MOE,M,OneHotEncoder,"{""encode_components"":[""base""]}",{'encode_components': ['base']},Transformer,"{""d_model"":128,""dim_feedforward"":128,""dropout"":0.25,""nhead"":4,""num_layers"":1}","{'d_model': 128, 'dim_feedforward': 128, 'dropout': 0.25, 'nhead': 4, 'num_layers': 1}",nucleobase,gpu,gpu,9.343,measured
corr_a8b7263f829c3c57,corrective,9f8fda738f680374,acute_neurotox_moe_cleaned,Neurotox MOE,M,OneHotEncoder,"{""encode_components"":[""base""]}",{'encode_components': ['base']},Transformer,"{""d_model"":128,""dim_feedforward"":128,""dropout"":0.25,""nhead"":2,""num_layers"":2}","{'d_model': 128, 'dim_feedforward': 128, 'dropout': 0.25, 'nhead': 2, 'num_layers': 2}",nucleobase,gpu,gpu,9.343,measured
corr_a8b7263f829c3c57,corrective,42ac51124748a972,acute_neurotox_moe_cleaned,Neurotox MOE,M,OneHotEncoder,"{""encode_components"":[""base""]}",{'encode_components': ['base']},Transformer,"{""d_model"":128,""dim_feedforward"":64,""dropout"":0,""nhead"":4,""num_layers"":1}","{'d_model': 128, 'dim_feedforward': 64, 'dropout': 0, 'nhead': 4, 'num_layers': 1}",nucleobase,gpu,gpu,9.343,measured
corr_a8b7263f829c3c57,corrective,64d77bd4984b1f38,acute_neurotox_moe_cleaned,Neurotox MOE,M,OneHotEncoder,"{""encode_components"":[""base""]}",{'encode_components': ['base']},Transformer,"{""d_model"":128,""dim_feedforward"":64,""dropout"":0.25,""nhead"":4,""num_layers"":1}","{'d_model': 128, 'dim_feedforward': 64, 'dropout': 0.25, 'nhead': 4, 'num_layers': 1}",nucleobase,gpu,gpu,9.343,measured
corr_a8b7263f829c3c57,corrective,541c8574451ca483,acute_neurotox_moe_cleaned,Neurotox MOE,M,OneHotEncoder,"{""encode_components"":[""base""]}",{'encode_components': ['base']},Transformer,"{""d_model"":128,""dim_feedforward"":64,""dropout"":0,""nhead"":4,""num_layers"":2}","{'d_model': 128, 'dim_feedforward': 64, 'dropout': 0, 'nhead': 4, 'num_layers': 2}",nucleobase,gpu,gpu,9.343,measured
corr_a8b7263f829c3c57,corrective,e494cf757a0e0c74,acute_neurotox_moe_cleaned,Neurotox MOE,M,OneHotEncoder,"{""encode_components"":[""base""]}",{'encode_components': ['base']},Transformer,"{""d_model"":128,""dim_feedforward"":64,""dropout"":0.25,""nhead"":4,""num_layers"":2}","{'d_model': 128, 'dim_feedforward': 64, 'dropout': 0.25, 'nhead': 4, 'num_layers': 2}",nucleobase,gpu,gpu,9.343,measured
corr_a8b7263f829c3c57,corrective,6c9268c1b2456942,acute_neurotox_moe_cleaned,Neurotox MOE,M,OneHotEncoder,"{""encode_components"":[""base""]}",{'encode_components': ['base']},Transformer,"{""d_model"":128,""dim_feedforward"":128,""dropout"":0,""nhead"":4,""num_layers"":1}","{'d_model': 128, 'dim_feedforward': 128, 'dropout': 0, 'nhead': 4, 'num_layers': 1}",nucleobase,gpu,gpu,9.343,measured
corr_a8b7263f829c3c57,corrective,eed94873883baf53,acute_neurotox_moe_cleaned,Neurotox MOE,M,OneHotEncoder,"{""encode_components"":[""base""]}",{'encode_components': ['base']},Transformer,"{""d_model"":64,""dim_feedforward"":128,""dropout"":0,""nhead"":4,""num_layers"":1}","{'d_model': 64, 'dim_feedforward': 128, 'dropout': 0, 'nhead': 4, 'num_layers': 1}",nucleobase,gpu,gpu,9.343,measured
corr_a8b7263f829c3c57,corrective,a9dd5ed6b5151b3b,acute_neurotox_moe_cleaned,Neurotox MOE,M,OneHotEncoder,"{""encode_components"":[""base""]}",{'encode_components': ['base']},Transformer,"{""d_model"":128,""dim_feedforward"":128,""dropout"":0,""nhead"":4,""num_layers"":2}","{'d_model': 128, 'dim_feedforward': 128, 'dropout': 0, 'nhead': 4, 'num_layers': 2}",nucleobase,gpu,gpu,9.343,measured
corr_a8b7263f829c3c57,corrective,e4c820f2dda612b2,acute_neurotox_moe_cleaned,Neurotox MOE,M,OneHotEncoder,"{""encode_components"":[""base""]}",{'encode_components': ['base']},Transformer,"{""d_model"":64,""dim_feedforward"":128,""dropout"":0.25,""nhead"":4,""num_layers"":1}","{'d_model': 64, 'dim_feedforward': 128, 'dropout': 0.25, 'nhead': 4, 'num_layers': 1}",nucleobase,gpu,gpu,9.343,measured
corr_a8b7263f829c3c57,corrective,dc44079ca1327222,acute_neurotox_moe_cleaned,Neurotox MOE,M,OneHotEncoder,"{""encode_components"":[""base""]}",{'encode_components': ['base']},Transformer,"{""d_model"":64,""dim_feedforward"":64,""dropout"":0,""nhead"":2,""num_layers"":1}","{'d_model': 64, 'dim_feedforward': 64, 'dropout': 0, 'nhead': 2, 'num_layers': 1}",nucleobase,gpu,gpu,9.343,measured
corr_a8b7263f829c3c57,corrective,1a5da43195e38a42,acute_neurotox_moe_cleaned,Neurotox MOE,M,OneHotEncoder,"{""encode_components"":[""base""]}",{'encode_components': ['base']},Transformer,"{""d_model"":64,""dim_feedforward"":64,""dropout"":0.25,""nhead"":4,""num_layers"":2}","{'d_model': 64, 'dim_feedforward': 64, 'dropout': 0.25, 'nhead': 4, 'num_layers': 2}",nucleobase,gpu,gpu,9.343,measured
corr_a8b7263f829c3c57,corrective,e77eb16bc49cc7e0,acute_neurotox_moe_cleaned,Neurotox MOE,M,OneHotEncoder,"{""encode_components"":[""base""]}",{'encode_components': ['base']},Transformer,"{""d_model"":64,""dim_feedforward"":128,""dropout"":0.25,""nhead"":2,""num_layers"":1}","{'d_model': 64, 'dim_feedforward': 128, 'dropout': 0.25, 'nhead': 2, 'num_layers': 1}",nucleobase,gpu,gpu,9.343,measured
corr_a8b7263f829c3c57,corrective,76dd3508e14f619a,acute_neurotox_moe_cleaned,Neurotox MOE,M,OneHotEncoder,"{""encode_components"":[""base""]}",{'encode_components': ['base']},Transformer,"{""d_model"":64,""dim_feedforward"":64,""dropout"":0,""nhead"":4,""num_layers"":2}","{'d_model': 64, 'dim_feedforward': 64, 'dropout': 0, 'nhead': 4, 'num_layers': 2}",nucleobase,gpu,gpu,9.343,measured
corr_a8b7263f829c3c57,corrective,8db88790d393c876,acute_neurotox_moe_cleaned,Neurotox MOE,M,OneHotEncoder,"{""encode_components"":[""base""]}",{'encode_components': ['base']},Transformer,"{""d_model"":64,""dim_feedforward"":64,""dropout"":0,""nhead"":2,""num_layers"":2}","{'d_model': 64, 'dim_feedforward': 64, 'dropout': 0, 'nhead': 2, 'num_layers': 2}",nucleobase,gpu,gpu,9.343,measured
corr_a8b7263f829c3c57,corrective,3758efe35a8fbdad,acute_neurotox_moe_cleaned,Neurotox MOE,M,OneHotEncoder,"{""encode_components"":[""base""]}",{'encode_components': ['base']},Transformer,"{""d_model"":64,""dim_feedforward"":64,""dropout"":0.25,""nhead"":2,""num_layers"":2}","{'d_model': 64, 'dim_feedforward': 64, 'dropout': 0.25, 'nhead': 2, 'num_layers': 2}",nucleobase,gpu,gpu,9.343,measured
corr_a8b7263f829c3c57,corrective,25c85746e8f37315,acute_neurotox_moe_cleaned,Neurotox MOE,M,OneHotEncoder,"{""encode_components"":[""base""]}",{'encode_components': ['base']},Transformer,"{""d_model"":64,""dim_feedforward"":128,""dropout"":0,""nhead"":2,""num_layers"":1}","{'d_model': 64, 'dim_feedforward': 128, 'dropout': 0, 'nhead': 2, 'num_layers': 1}",nucleobase,gpu,gpu,9.343,measured
corr_a8b7263f829c3c57,corrective,717c2b27dff65868,acute_neurotox_moe_cleaned,Neurotox MOE,M,OneHotEncoder,"{""encode_components"":[""base""]}",{'encode_components': ['base']},Transformer,"{""d_model"":64,""dim_feedforward"":64,""dropout"":0.25,""nhead"":2,""num_layers"":1}","{'d_model': 64, 'dim_feedforward': 64, 'dropout': 0.25, 'nhead': 2, 'num_layers': 1}",nucleobase,gpu,gpu,9.343,measured
corr_a8b7263f829c3c57,corrective,1f0dbfb775f8a95d,acute_neurotox_moe_cleaned,Neurotox MOE,M,OneHotEncoder,"{""encode_components"":[""base""]}",{'encode_components': ['base']},Transformer,"{""d_model"":64,""dim_feedforward"":128,""dropout"":0,""nhead"":2,""num_layers"":2}","{'d_model': 64, 'dim_feedforward': 128, 'dropout': 0, 'nhead': 2, 'num_layers': 2}",nucleobase,gpu,gpu,9.343,measured
corr_a8b7263f829c3c57,corrective,3f662b09a071f1e1,acute_neurotox_moe_cleaned,Neurotox MOE,M,OneHotEncoder,"{""encode_components"":[""base""]}",{'encode_components': ['base']},Transformer,"{""d_model"":64,""dim_feedforward"":128,""dropout"":0.25,""nhead"":2,""num_layers"":2}","{'d_model': 64, 'dim_feedforward': 128, 'dropout': 0.25, 'nhead': 2, 'num_layers': 2}",nucleobase,gpu,gpu,9.343,measured
corr_a8b7263f829c3c57,corrective,7c6c16f33051ae7b,acute_neurotox_moe_cleaned,Neurotox MOE,M,OneHotEncoder,"{""encode_components"":[""base""]}",{'encode_components': ['base']},Transformer,"{""d_model"":64,""dim_feedforward"":64,""dropout"":0,""nhead"":4,""num_layers"":1}","{'d_model': 64, 'dim_feedforward': 64, 'dropout': 0, 'nhead': 4, 'num_layers': 1}",nucleobase,gpu,gpu,9.343,measured
corr_a8b7263f829c3c57,corrective,a0bc9691b40b045d,acute_neurotox_moe_cleaned,Neurotox MOE,M,OneHotEncoder,"{""encode_components"":[""base""]}",{'encode_components': ['base']},Transformer,"{""d_model"":64,""dim_feedforward"":64,""dropout"":0.25,""nhead"":4,""num_layers"":1}","{'d_model': 64, 'dim_feedforward': 64, 'dropout': 0.25, 'nhead': 4, 'num_layers': 1}",nucleobase,gpu,gpu,9.343,measured
corr_a8b7263f829c3c57,corrective,01c6807a9393149f,acute_neurotox_moe_cleaned,Neurotox MOE,M,OneHotEncoder,"{""encode_components"":[""base""]}",{'encode_components': ['base']},Transformer,"{""d_model"":128,""dim_feedforward"":128,""dropout"":0.25,""nhead"":4,""num_layers"":2}","{'d_model': 128, 'dim_feedforward': 128, 'dropout': 0.25, 'nhead': 4, 'num_layers': 2}",nucleobase,gpu,gpu,9.343,measured
corr_a8b7263f829c3c57,corrective,6540cc3aeb9ee849,acute_neurotox_moe_cleaned,Neurotox MOE,M,OneHotEncoder,"{""encode_components"":[""base""]}",{'encode_components': ['base']},MLP,"{""dropout"":0.25,""hidden_dims"":[128,128]}","{'dropout': 0.25, 'hidden_dims': [128, 128]}",nucleobase,gpu,gpu,3.812,measured
corr_a8b7263f829c3c57,corrective,7a83b55a808a1284,acute_neurotox_moe_cleaned,Neurotox MOE,M,OneHotEncoder,"{""encode_components"":[""base""]}",{'encode_components': ['base']},MLP,"{""dropout"":0,""hidden_dims"":[128,128]}","{'dropout': 0, 'hidden_dims': [128, 128]}",nucleobase,gpu,gpu,3.812,measured
corr_a8b7263f829c3c57,corrective,5c4f7a5345c2a4f4,acute_neurotox_moe_cleaned,Neurotox MOE,M,OneHotEncoder,"{""encode_components"":[""base""]}",{'encode_components': ['base']},MLP,"{""dropout"":0.25,""hidden_dims"":[128]}","{'dropout': 0.25, 'hidden_dims': [128]}",nucleobase,gpu,gpu,3.812,measured
corr_a8b7263f829c3c57,corrective,4798e1b577ec559d,acute_neurotox_moe_cleaned,Neurotox MOE,M,OneHotEncoder,"{""encode_components"":[""base""]}",{'encode_components': ['base']},MLP,"{""dropout"":0,""hidden_dims"":[128]}","{'dropout': 0, 'hidden_dims': [128]}",nucleobase,gpu,gpu,3.812,measured
corr_a8b7263f829c3c57,corrective,223706c8b07d696b,acute_neurotox_moe_cleaned,Neurotox MOE,M,OneHotEncoder,"{""encode_components"":[""base""]}",{'encode_components': ['base']},MLP,"{""dropout"":0.25,""hidden_dims"":[64,64]}","{'dropout': 0.25, 'hidden_dims': [64, 64]}",nucleobase,gpu,gpu,3.812,measured
corr_a8b7263f829c3c57,corrective,79a0d090ac784065,acute_neurotox_moe_cleaned,Neurotox MOE,M,OneHotEncoder,"{""encode_components"":[""base""]}",{'encode_components': ['base']},MLP,"{""dropout"":0,""hidden_dims"":[64,64]}","{'dropout': 0, 'hidden_dims': [64, 64]}",nucleobase,gpu,gpu,3.812,measured
corr_a8b7263f829c3c57,corrective,72d5e699a860bc68,acute_neurotox_moe_cleaned,Neurotox MOE,M,OneHotEncoder,"{""encode_components"":[""base""]}",{'encode_components': ['base']},MLP,"{""dropout"":0.25,""hidden_dims"":[64]}","{'dropout': 0.25, 'hidden_dims': [64]}",nucleobase,gpu,gpu,3.812,measured
corr_a8b7263f829c3c57,corrective,1891fed9e5c15e25,acute_neurotox_moe_cleaned,Neurotox MOE,M,OneHotEncoder,"{""encode_components"":[""base""]}",{'encode_components': ['base']},MLP,"{""dropout"":0,""hidden_dims"":[64]}","{'dropout': 0, 'hidden_dims': [64]}",nucleobase,gpu,gpu,3.812,measured
corrm_72b6946baa49d949,corrective,6483afaf352536dc,acute_neurotox_moe_cleaned,Neurotox MOE,M,OneHotEncoder,"{""encode_components"":[""base""]}",{'encode_components': ['base']},RandomForestModel,"{""max_depth"":20,""n_estimators"":1000}","{'max_depth': 20, 'n_estimators': 1000}",random,cpu,cpu,5.37,measured
corrm_72b6946baa49d949,corrective,2c83cd90c79536d9,acute_neurotox_moe_cleaned,Neurotox MOE,M,OneHotEncoder,"{""encode_components"":[""base""]}",{'encode_components': ['base']},RandomForestModel,"{""max_depth"":10,""n_estimators"":100}","{'max_depth': 10, 'n_estimators': 100}",random,cpu,cpu,5.37,measured
corrm_72b6946baa49d949,corrective,3e7a42f0f7492e41,acute_neurotox_moe_cleaned,Neurotox MOE,M,OneHotEncoder,"{""encode_components"":[""base""]}",{'encode_components': ['base']},RandomForestModel,"{""max_depth"":20,""n_estimators"":100}","{'max_depth': 20, 'n_estimators': 100}",random,cpu,cpu,5.37,measured
corrm_72b6946baa49d949,corrective,ae0d070b45906928,acute_neurotox_moe_cleaned,Neurotox MOE,M,OneHotEncoder,"{""encode_components"":[""base""]}",{'encode_components': ['base']},RandomForestModel,"{""max_depth"":30,""n_estimators"":100}","{'max_depth': 30, 'n_estimators': 100}",random,cpu,cpu,5.37,measured
corrm_72b6946baa49d949,corrective,76e0103494a685e1,acute_neurotox_moe_cleaned,Neurotox MOE,M,OneHotEncoder,"{""encode_components"":[""base""]}",{'encode_components': ['base']},RandomForestModel,"{""max_depth"":10,""n_estimators"":500}","{'max_depth': 10, 'n_estimators': 500}",random,cpu,cpu,5.37,measured
corrm_72b6946baa49d949,corrective,07781a8bae532024,acute_neurotox_moe_cleaned,Neurotox MOE,M,OneHotEncoder,"{""encode_components"":[""base""]}",{'encode_components': ['base']},RandomForestModel,"{""max_depth"":20,""n_estimators"":500}","{'max_depth': 20, 'n_estimators': 500}",random,cpu,cpu,5.37,measured
corrm_72b6946baa49d949,corrective,fe587caf7e57665d,acute_neurotox_moe_cleaned,Neurotox MOE,M,OneHotEncoder,"{""encode_components"":[""base""]}",{'encode_components': ['base']},RandomForestModel,"{""max_depth"":30,""n_estimators"":500}","{'max_depth': 30, 'n_estimators': 500}",random,cpu,cpu,5.37,measured
corrm_72b6946baa49d949,corrective,8cb59d4c96bc3b42,acute_neurotox_moe_cleaned,Neurotox MOE,M,OneHotEncoder,"{""encode_components"":[""base""]}",{'encode_components': ['base']},RandomForestModel,"{""max_depth"":10,""n_estimators"":1000}","{'max_depth': 10, 'n_estimators': 1000}",random,cpu,cpu,5.37,measured
corrm_72b6946baa49d949,corrective,f9936fc01a74b9aa,acute_neurotox_moe_cleaned,Neurotox MOE,M,OneHotEncoder,"{""encode_components"":[""base""]}",{'encode_components': ['base']},RandomForestModel,"{""max_depth"":30,""n_estimators"":1000}","{'max_depth': 30, 'n_estimators': 1000}",random,cpu,cpu,5.37,measured
corrm_72b6946baa49d949,corrective,dbfa7f2053967a39,acute_neurotox_moe_cleaned,Neurotox MOE,M,OneHotEncoder,"{""encode_components"":[""base""]}",{'encode_components': ['base']},XGBoostModel,"{""max_depth"":30,""n_estimators"":500}","{'max_depth': 30, 'n_estimators': 500}",random,cpu,cpu,0.43,measured
corrm_72b6946baa49d949,corrective,521b2e5217433622,acute_neurotox_moe_cleaned,Neurotox MOE,M,OneHotEncoder,"{""encode_components"":[""base""]}",{'encode_components': ['base']},XGBoostModel,"{""max_depth"":30,""n_estimators"":100}","{'max_depth': 30, 'n_estimators': 100}",random,cpu,cpu,0.43,measured
corrm_72b6946baa49d949,corrective,48d6677eae8141b2,acute_neurotox_moe_cleaned,Neurotox MOE,M,OneHotEncoder,"{""encode_components"":[""base""]}",{'encode_components': ['base']},XGBoostModel,"{""max_depth"":20,""n_estimators"":100}","{'max_depth': 20, 'n_estimators': 100}",random,cpu,cpu,0.43,measured
corrm_72b6946baa49d949,corrective,ca7867634d68b6f7,acute_neurotox_moe_cleaned,Neurotox MOE,M,OneHotEncoder,"{""encode_components"":[""base""]}",{'encode_components': ['base']},XGBoostModel,"{""max_depth"":10,""n_estimators"":100}","{'max_depth': 10, 'n_estimators': 100}",random,cpu,cpu,0.43,measured
corrm_72b6946baa49d949,corrective,b45648feda431829,acute_neurotox_moe_cleaned,Neurotox MOE,M,OneHotEncoder,"{""encode_components"":[""base""]}",{'encode_components': ['base']},XGBoostModel,"{""max_depth"":30,""n_estimators"":1000}","{'max_depth': 30, 'n_estimators': 1000}",random,cpu,cpu,0.43,measured
corrm_72b6946baa49d949,corrective,ed5b1e248063534e,acute_neurotox_moe_cleaned,Neurotox MOE,M,OneHotEncoder,"{""encode_components"":[""base""]}",{'encode_components': ['base']},XGBoostModel,"{""max_depth"":10,""n_estimators"":1000}","{'max_depth': 10, 'n_estimators': 1000}",random,cpu,cpu,0.43,measured
corrm_72b6946baa49d949,corrective,ecbf5b790142e343,acute_neurotox_moe_cleaned,Neurotox MOE,M,OneHotEncoder,"{""encode_components"":[""base""]}",{'encode_components': ['base']},XGBoostModel,"{""max_depth"":20,""n_estimators"":1000}","{'max_depth': 20, 'n_estimators': 1000}",random,cpu,cpu,0.43,measured
corrm_72b6946baa49d949,corrective,09dd3216472ab6f3,acute_neurotox_moe_cleaned,Neurotox MOE,M,OneHotEncoder,"{""encode_components"":[""base""]}",{'encode_components': ['base']},XGBoostModel,"{""max_depth"":20,""n_estimators"":500}","{'max_depth': 20, 'n_estimators': 500}",random,cpu,cpu,0.43,measured
corrm_72b6946baa49d949,corrective,ac1be7c61ec1ef25,acute_neurotox_moe_cleaned,Neurotox MOE,M,OneHotEncoder,"{""encode_components"":[""base""]}",{'encode_components': ['base']},XGBoostModel,"{""max_depth"":10,""n_estimators"":500}","{'max_depth': 10, 'n_estimators': 500}",random,cpu,cpu,0.43,measured
corrm_72b6946baa49d949,corrective,553f2acc370c10ec,acute_neurotox_moe_cleaned,Neurotox MOE,M,OneHotEncoder,"{""encode_components"":[""base""]}",{'encode_components': ['base']},NearestNeighborsModel,"{""n_neighbors"":5}",{'n_neighbors': 5},random,cpu,cpu,0.082,measured
